Coluna1;year;env;location;rep;plot;gen;check;yield;plant;harvest;lat;lon;elev;row_id
6851;2023;S23_2PYX1;DowaPYX;2;39;SCSPIKE;No;2262.85;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6851
6852;2023;S23_2PYX1;DowaPYX;2;40;TGx20023FM;No;3583.45;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6852
6853;2023;S23_2PYX1;DowaPYX;2;41;SCSAFARI;No;4152.41;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6853
6854;2023;S23_2PYX1;DowaPYX;2;42;Lundi;No;2475.63;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6854
6855;2023;S23_2PYX1;DowaPYX;2;43;TGx201416FM;No;2395.84;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6855
6856;2023;S23_2PYX1;DowaPYX;2;44;TGx20023DM;No;1790.23;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6856
6857;2023;S23_2PYX1;DowaPYX;2;45;TGx20206GZ;No;2060.3;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6857
6858;2023;S23_2PYX1;DowaPYX;2;46;DARS_CHITEDZE4;No;3036.51;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6858
6859;2023;S23_2PYX1;DowaPYX;2;47;TGx203391GZ;No;2844.32;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6859
6860;2023;S23_2PYX1;DowaPYX;2;48;TGx203395GZ;No;2919.17;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6860
6861;2023;S23_2PYX1;DowaPYX;2;49;TGx203353GZ;No;2509.66;12/27/2023;4/29/2024;-13.410218;33.61183;1114;6861
6863;2023;S23_2PYX1;DowaPYX;2;51;Bimha;No;4046;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6863
6865;2023;S23_2PYX1;DowaPYX;2;53;Mwenezi;No;3506;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6865
6866;2023;S23_2PYX1;DowaPYX;2;54;TGx201421FM;No;2048;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6866
6867;2023;S23_2PYX1;DowaPYX;2;55;Opal;No;2836;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6867
6868;2023;S23_2PYX1;DowaPYX;2;56;TGx201449FZ;No;1336;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6868
6869;2023;S23_2PYX1;DowaPYX;2;57;TGx203392GZ;No;1704;12/27/2023;4/29/2024;-13.410218;33.61183;1114;6869
6871;2023;S23_2PYX1;DowaPYX;2;59;TGx200235FM;No;3386;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6871
6872;2023;S23_2PYX1;DowaPYX;2;60;TGx20029FM;No;3452;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6872
6873;2023;S23_2PYX1;DowaPYX;2;61;TGx20145GM;No;3302;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6873
6874;2023;S23_2PYX1;DowaPYX;2;62;TGx200124FM;No;2798;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6874
6876;2023;S23_2PYX1;DowaPYX;2;64;TGx200111DM;No;2316;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6876
6877;2023;S23_2PYX1;DowaPYX;2;65;TIKOLORE;No;2146;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6877
6878;2023;S23_2PYX1;DowaPYX;2;66;TGx2023301GXZ;No;2596;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6878
6879;2023;S23_2PYX1;DowaPYX;3;67;SCSERENADE;No;2874;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6879
6880;2023;S23_2PYX1;DowaPYX;3;68;TGx201416FM;No;2568;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6880
6881;2023;S23_2PYX1;DowaPYX;3;69;TGx200111DM;No;2564;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6881
6882;2023;S23_2PYX1;DowaPYX;3;70;TGx201452GZ;No;3444;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6882
6883;2023;S23_2PYX1;DowaPYX;3;71;Bimha;No;3518;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6883
6884;2023;S23_2PYX1;DowaPYX;3;72;TGx20145GM;No;3688;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6884
6885;2023;S23_2PYX1;DowaPYX;3;73;Mwenezi;No;3364;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6885
6886;2023;S23_2PYX1;DowaPYX;3;74;TGx20023FM;No;3622;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6886
6887;2023;S23_2PYX1;DowaPYX;3;75;Opal;No;3258;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6887
6888;2023;S23_2PYX1;DowaPYX;3;76;TGx209014FZ;No;2208;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6888
6889;2023;S23_2PYX1;DowaPYX;3;77;TGx20023DM;No;2442;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6889
6890;2023;S23_2PYX1;DowaPYX;3;78;TIKOLORE;No;3208;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6890
6891;2023;S23_2PYX1;DowaPYX;3;79;TGx201449FZ;No;2098;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6891
6892;2023;S23_2PYX1;DowaPYX;3;80;TGx205315FZ;No;3064;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6892
6893;2023;S23_2PYX1;DowaPYX;3;81;TGx203391GZ;No;4200;12/27/2023;4/27/2024;-13.410218;33.61183;1114;6893
6894;2023;S23_2PYX1;DowaPYX;3;82;TGx203353GZ;No;2224;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6894
6895;2023;S23_2PYX1;DowaPYX;3;83;TGx203395GZ;No;2782;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6895
6896;2023;S23_2PYX1;DowaPYX;3;84;TGx200235FM;No;3356;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6896
6897;2023;S23_2PYX1;DowaPYX;3;85;TGx20029FM;No;4160;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6897
6898;2023;S23_2PYX1;DowaPYX;3;86;TGx201421FM;No;3562;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6898
6899;2023;S23_2PYX1;DowaPYX;3;87;TGx20206GZ;No;3346;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6899
6900;2023;S23_2PYX1;DowaPYX;3;88;TGx203395GZ;No;3096;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6900
6901;2023;S23_2PYX1;DowaPYX;3;89;SCSPIKE;No;2330;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6901
6903;2023;S23_2PYX1;DowaPYX;3;91;TGx200124FM;No;2320;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6903
6905;2023;S23_2PYX1;DowaPYX;3;93;Lundi;No;2506;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6905
6906;2023;S23_2PYX1;DowaPYX;3;94;DARS_CHITEDZE4;No;2702;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6906
6907;2023;S23_2PYX1;DowaPYX;3;95;SCSAFARI;No;3422;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6907
6908;2023;S23_2PYX1;DowaPYX;3;96;Lukanga;No;4640;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6908
6909;2023;S23_2PYX1;DowaPYX;3;97;TGx2023301GXZ;No;3048;12/27/2023;4/13/2024;-13.410218;33.61183;1114;6909
6911;2023;S23_2PYX1;DowaPYX;3;99;TGx203392GZ;No;2542;12/27/2023;4/22/2024;-13.410218;33.61183;1114;6911
7002;2024;S24_1PYX1;DowaPYX;1;1;CLARK63K;No;1495.86;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7002
7003;2024;S24_1PYX1;DowaPYX;1;2;TGx200235FM;No;2374;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7003
7005;2024;S24_1PYX1;DowaPYX;1;4;A773;No;2122;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7005
7006;2024;S24_1PYX1;DowaPYX;1;5;S882;No;1595.17;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7006
7007;2024;S24_1PYX1;DowaPYX;1;6;TIKOLORE;No;2729.01;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7007
7008;2024;S24_1PYX1;DowaPYX;1;7;Lukanga;No;1692;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7008
7009;2024;S24_1PYX1;DowaPYX;1;8;Mhembwe;No;2826.11;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7009
7010;2024;S24_1PYX1;DowaPYX;1;9;TGx205322FZ;No;2676;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7010
7011;2024;S24_1PYX1;DowaPYX;1;10;TGx20145GM;No;2803.45;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7011
7012;2024;S24_1PYX1;DowaPYX;1;11;SCSTATUS;No;2288;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7012
7013;2024;S24_1PYX1;DowaPYX;1;12;SCSENTINEL;No;3441.1;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7013
7014;2024;S24_1PYX1;DowaPYX;1;13;TGx20023DM;No;3114;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7014
7015;2024;S24_1PYX1;DowaPYX;1;14;TGx203392GZ;No;2980;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7015
7016;2024;S24_1PYX1;DowaPYX;1;15;TGx200124FM;No;3039.31;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7016
7019;2024;S24_1PYX1;DowaPYX;1;18;TGx20023FM;No;3562.48;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7019
7020;2024;S24_1PYX1;DowaPYX;1;19;TGx202937F;No;2617.75;7/15/2024;12/19/2024;-13.406914;33.61983;1116;7020
7021;2024;S24_1PYX1;DowaPYX;1;20;TGx200026FZ;No;2219.22;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7021
7022;2024;S24_1PYX1;DowaPYX;1;21;TGx201416FM;No;3762;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7022
7023;2024;S24_1PYX1;DowaPYX;1;22;DARS_CHITEDZE4;No;3900;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7023
7024;2024;S24_1PYX1;DowaPYX;1;23;TGx2000126GZ;No;3130;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7024
7025;2024;S24_1PYX1;DowaPYX;1;24;TGx200110DM;No;3610;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7025
7026;2024;S24_1PYX1;DowaPYX;1;25;TGx209014FZ;No;3202;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7026
7027;2024;S24_1PYX1;DowaPYX;1;26;TGx201421FM;No;3706;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7027
7028;2024;S24_1PYX1;DowaPYX;1;27;TGx201449FZ;No;2971.77;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7028
7029;2024;S24_1PYX1;DowaPYX;1;28;TGx198762F;No;2604.83;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7029
7030;2024;S24_1PYX1;DowaPYX;1;29;T267;No;2128;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7030
7031;2024;S24_1PYX1;DowaPYX;1;30;SC02;No;1609.66;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7031
7032;2024;S24_1PYX1;DowaPYX;2;31;S882;No;1691.22;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7032
7033;2024;S24_1PYX1;DowaPYX;2;32;DARS_CHITEDZE4;No;3277.24;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7033
7034;2024;S24_1PYX1;DowaPYX;2;33;TGx201449FZ;No;3764.78;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7034
7035;2024;S24_1PYX1;DowaPYX;2;34;Lukanga;No;1900.71;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7035
7036;2024;S24_1PYX1;DowaPYX;2;35;TGx20023DM;No;3436.55;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7036
7037;2024;S24_1PYX1;DowaPYX;2;36;A773;No;2838.62;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7037
7038;2024;S24_1PYX1;DowaPYX;2;37;SC02;No;3666;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7038
7039;2024;S24_1PYX1;DowaPYX;2;38;TGx2000126GZ;No;3794.48;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7039
7041;2024;S24_1PYX1;DowaPYX;2;40;TGx203392GZ;No;3568.97;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7041
7042;2024;S24_1PYX1;DowaPYX;2;41;TGx198762F;No;1588.05;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7042
7043;2024;S24_1PYX1;DowaPYX;2;42;TGx201416FM;No;3628;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7043
7044;2024;S24_1PYX1;DowaPYX;2;43;SCSTATUS;No;3254.48;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7044
7045;2024;S24_1PYX1;DowaPYX;2;44;TIKOLORE;No;4137.01;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7045
7046;2024;S24_1PYX1;DowaPYX;2;45;TGx20023FM;No;2716;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7046
7047;2024;S24_1PYX1;DowaPYX;2;46;SCSENTINEL;No;4582.76;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7047
7048;2024;S24_1PYX1;DowaPYX;2;47;TGx200110DM;No;3032;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7048
7049;2024;S24_1PYX1;DowaPYX;2;48;TGx20145GM;No;4566;7/15/2024;11/22/2024;-13.406914;33.61983;1116;7049
7050;2024;S24_1PYX1;DowaPYX;2;49;TGx200235FM;No;3024.37;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7050
7052;2024;S24_1PYX1;DowaPYX;2;51;TGx209014FZ;No;3829.66;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7052
7053;2024;S24_1PYX1;DowaPYX;2;52;Mhembwe;No;3018.3;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7053
7054;2024;S24_1PYX1;DowaPYX;2;53;TGx201421FM;No;2493.1;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7054
7055;2024;S24_1PYX1;DowaPYX;2;54;TGx202937F;No;2183.06;7/15/2024;12/19/2024;-13.406914;33.61983;1116;7055
7056;2024;S24_1PYX1;DowaPYX;2;55;CLARK63K;No;2249.56;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7056
7057;2024;S24_1PYX1;DowaPYX;2;56;MAKSOY5N;No;3924.6;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7057
7058;2024;S24_1PYX1;DowaPYX;2;57;TGx200124FM;No;4158;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7058
7059;2024;S24_1PYX1;DowaPYX;2;58;T267;No;3815.17;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7059
7060;2024;S24_1PYX1;DowaPYX;2;59;TGx200026FZ;No;2277.93;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7060
7061;2024;S24_1PYX1;DowaPYX;2;60;TGx205322FZ;No;4112;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7061
7062;2024;S24_1PYX1;DowaPYX;3;61;TGx201449FZ;No;3983.52;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7062
7063;2024;S24_1PYX1;DowaPYX;3;62;TGx200124FM;No;4132.97;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7063
7064;2024;S24_1PYX1;DowaPYX;3;63;TGx200235FM;No;4389.89;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7064
7065;2024;S24_1PYX1;DowaPYX;3;64;TGx20023FM;No;3189.68;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7065
7066;2024;S24_1PYX1;DowaPYX;3;65;TGx209014FZ;No;3946.69;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7066
7067;2024;S24_1PYX1;DowaPYX;3;66;CLARK63K;No;2858.23;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7067
7068;2024;S24_1PYX1;DowaPYX;3;67;TGx201416FM;No;3392.23;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7068
7069;2024;S24_1PYX1;DowaPYX;3;68;SCSENTINEL;No;4726;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7069
7070;2024;S24_1PYX1;DowaPYX;3;69;SC02;No;1996.69;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7070
7072;2024;S24_1PYX1;DowaPYX;3;71;TGx200026FZ;No;2391.17;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7072
7073;2024;S24_1PYX1;DowaPYX;3;72;TGx2000126GZ;No;3085.33;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7073
7074;2024;S24_1PYX1;DowaPYX;3;73;S882;No;2401.98;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7074
7075;2024;S24_1PYX1;DowaPYX;3;74;SCSTATUS;No;3528.09;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7075
7076;2024;S24_1PYX1;DowaPYX;3;75;Mhembwe;No;3928;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7076
7077;2024;S24_1PYX1;DowaPYX;3;76;MAKSOY5N;No;4092.41;7/15/2024;12/10/2024;-13.406914;33.61983;1116;7077
7079;2024;S24_1PYX1;DowaPYX;3;78;TGx198762F;No;2502.23;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7079
7080;2024;S24_1PYX1;DowaPYX;3;79;TGx200110DM;No;3912.46;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7080
7081;2024;S24_1PYX1;DowaPYX;3;80;Lukanga;No;3815.36;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7081
7082;2024;S24_1PYX1;DowaPYX;3;81;TGx203392GZ;No;2892.41;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7082
7083;2024;S24_1PYX1;DowaPYX;3;82;T267;No;2332.51;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7083
7084;2024;S24_1PYX1;DowaPYX;3;83;TGx20145GM;No;3826;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7084
7085;2024;S24_1PYX1;DowaPYX;3;84;DARS_CHITEDZE4;No;3524.05;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7085
7086;2024;S24_1PYX1;DowaPYX;3;85;TGx202937F;No;1123.45;7/15/2024;12/19/2024;-13.406914;33.61983;1116;7086
7087;2024;S24_1PYX1;DowaPYX;3;86;TGx201421FM;No;3384.05;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7087
7088;2024;S24_1PYX1;DowaPYX;3;87;Bimha;No;3242.87;7/15/2024;12/12/2024;-13.406914;33.61983;1116;7088
7089;2024;S24_1PYX1;DowaPYX;3;88;A773;No;1595.86;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7089
7090;2024;S24_1PYX1;DowaPYX;3;89;TIKOLORE;No;2021.43;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7090
7091;2024;S24_1PYX1;DowaPYX;3;90;TGx20023DM;No;3449.2;7/15/2024;12/02/2024;-13.406914;33.61983;1116;7091
7092;2024;S24_1UGV1;KasunguUGV;1;1;TGx20023DM;No;4652.87;08/02/2024;12/06/2024;-12.9524;33.7027;1093;7092
7093;2024;S24_1UGV1;KasunguUGV;1;2;DARS_CHITEDZE4;No;4910.34;08/02/2024;11/27/2024;-12.9524;33.7027;1093;7093
7094;2024;S24_1UGV1;KasunguUGV;1;3;CLARK63K;No;2427.59;08/02/2024;12/04/2024;-12.9524;33.7027;1093;7094
7095;2024;S24_1UGV1;KasunguUGV;1;4;TGx20023FM;No;4400;08/02/2024;11/29/2024;-12.9524;33.7027;1093;7095
7096;2024;S24_1UGV1;KasunguUGV;1;5;S882;No;4054.07;08/02/2024;12/06/2024;-12.9524;33.7027;1093;7096
7097;2024;S24_1UGV1;KasunguUGV;1;6;TGx200124FM;No;2068.97;08/02/2024;11/21/2024;-12.9524;33.7027;1093;7097
7099;2024;S24_1UGV1;KasunguUGV;1;8;MAKSOY5N;No;4855.17;08/02/2024;12/06/2024;-12.9524;33.7027;1093;7099
7100;2024;S24_1UGV1;KasunguUGV;1;9;TGx202937F;No;5074.02;08/02/2024;12/04/2024;-12.9524;33.7027;1093;7100
7101;2024;S24_1UGV1;KasunguUGV;1;10;SC02;No;4137.93;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7101
7102;2024;S24_1UGV1;KasunguUGV;1;11;TGx200235FM;No;2427.59;08/02/2024;11/30/2024;-12.9524;33.7027;1093;7102
7103;2024;S24_1UGV1;KasunguUGV;1;12;TGx203392GZ;No;4855.17;08/02/2024;12/05/2024;-12.9524;33.7027;1093;7103
7104;2024;S24_1UGV1;KasunguUGV;1;13;TGx200026FZ;No;4501.15;08/02/2024;11/21/2024;-12.9524;33.7027;1093;7104
7106;2024;S24_1UGV1;KasunguUGV;1;15;TGx209014FZ;No;5259.77;08/02/2024;12/04/2024;-12.9524;33.7027;1093;7106
7107;2024;S24_1UGV1;KasunguUGV;1;16;Mhembwe;No;5200;08/02/2024;11/21/2024;-12.9524;33.7027;1093;7107
7108;2024;S24_1UGV1;KasunguUGV;1;17;A773;No;5600;08/02/2024;11/25/2024;-12.9524;33.7027;1093;7108
7109;2024;S24_1UGV1;KasunguUGV;1;18;TGx201421FM;No;6416;08/02/2024;11/25/2024;-12.9524;33.7027;1093;7109
7110;2024;S24_1UGV1;KasunguUGV;1;19;SCSTATUS;No;4501.15;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7110
7112;2024;S24_1UGV1;KasunguUGV;1;21;Bimha;No;5259.77;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7112
7113;2024;S24_1UGV1;KasunguUGV;1;22;T267;No;5728.74;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7113
7114;2024;S24_1UGV1;KasunguUGV;1;23;TGx200110DM;No;5600;08/02/2024;11/30/2024;-12.9524;33.7027;1093;7114
7115;2024;S24_1UGV1;KasunguUGV;1;24;TGx20145GM;No;3273.56;08/02/2024;12/07/2024;-12.9524;33.7027;1093;7115
7116;2024;S24_1UGV1;KasunguUGV;1;25;TGx2000126GZ;No;2629.89;08/02/2024;11/19/2024;-12.9524;33.7027;1093;7116
7117;2024;S24_1UGV1;KasunguUGV;1;26;TGx198762F;No;2629.89;08/02/2024;11/08/2024;-12.9524;33.7027;1093;7117
7118;2024;S24_1UGV1;KasunguUGV;1;27;TIKOLORE;No;5200;08/02/2024;11/25/2024;-12.9524;33.7027;1093;7118
7119;2024;S24_1UGV1;KasunguUGV;1;28;TGx201416FM;No;5664.37;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7119
7120;2024;S24_1UGV1;KasunguUGV;1;29;SCSENTINEL;No;4652.87;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7120
7121;2024;S24_1UGV1;KasunguUGV;1;30;Lukanga;No;6068.97;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7121
7122;2024;S24_1UGV1;KasunguUGV;2;31;A773;No;5000;08/02/2024;11/25/2024;-12.9524;33.7027;1093;7122
7123;2024;S24_1UGV1;KasunguUGV;2;32;TGx198762F;No;2864.37;08/02/2024;11/08/2024;-12.9524;33.7027;1093;7123
7124;2024;S24_1UGV1;KasunguUGV;2;33;TGx20023FM;No;4551.72;08/02/2024;11/29/2024;-12.9524;33.7027;1093;7124
7125;2024;S24_1UGV1;KasunguUGV;2;34;Bimha;No;4855.17;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7125
7126;2024;S24_1UGV1;KasunguUGV;2;35;TGx202937F;No;3887.36;08/02/2024;12/04/2024;-12.9524;33.7027;1093;7126
7127;2024;S24_1UGV1;KasunguUGV;2;36;TGx20023DM;No;5259.77;08/02/2024;12/06/2024;-12.9524;33.7027;1093;7127
7128;2024;S24_1UGV1;KasunguUGV;2;37;TGx201416FM;No;7200;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7128
7129;2024;S24_1UGV1;KasunguUGV;2;38;SC02;No;4855.17;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7129
7130;2024;S24_1UGV1;KasunguUGV;2;39;TGx203392GZ;No;5259.77;08/02/2024;12/05/2024;-12.9524;33.7027;1093;7130
7131;2024;S24_1UGV1;KasunguUGV;2;40;TGx20145GM;No;5319.54;08/02/2024;12/07/2024;-12.9524;33.7027;1093;7131
7132;2024;S24_1UGV1;KasunguUGV;2;41;TGx200124FM;No;3236.78;08/02/2024;11/21/2024;-12.9524;33.7027;1093;7132
7135;2024;S24_1UGV1;KasunguUGV;2;44;TGx201421FM;No;5728.74;08/02/2024;11/25/2024;-12.9524;33.7027;1093;7135
7136;2024;S24_1UGV1;KasunguUGV;2;45;TGx200110DM;No;6068.97;08/02/2024;11/30/2024;-12.9524;33.7027;1093;7136
7137;2024;S24_1UGV1;KasunguUGV;2;46;TGx2000126GZ;No;2864.37;08/02/2024;11/19/2024;-12.9524;33.7027;1093;7137
7138;2024;S24_1UGV1;KasunguUGV;2;47;S882;No;4450.57;08/02/2024;12/06/2024;-12.9524;33.7027;1093;7138
7140;2024;S24_1UGV1;KasunguUGV;2;49;TGx209014FZ;No;4634.48;08/02/2024;12/04/2024;-12.9524;33.7027;1093;7140
7141;2024;S24_1UGV1;KasunguUGV;2;50;Mhembwe;No;5259.77;08/02/2024;11/21/2024;-12.9524;33.7027;1093;7141
7142;2024;S24_1UGV1;KasunguUGV;2;51;DARS_CHITEDZE4;No;4800;08/02/2024;11/27/2024;-12.9524;33.7027;1093;7142
7143;2024;S24_1UGV1;KasunguUGV;2;52;TGx200235FM;No;4413.79;08/02/2024;11/30/2024;-12.9524;33.7027;1093;7143
7144;2024;S24_1UGV1;KasunguUGV;2;53;MAKSOY5N;No;4000;08/02/2024;12/06/2024;-12.9524;33.7027;1093;7144
7145;2024;S24_1UGV1;KasunguUGV;2;54;TGx205322FZ;No;3641.38;08/02/2024;12/06/2024;-12.9524;33.7027;1093;7145
7146;2024;S24_1UGV1;KasunguUGV;2;55;SCSENTINEL;No;4855.17;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7146
7147;2024;S24_1UGV1;KasunguUGV;2;56;CLARK63K;No;4207.82;08/02/2024;12/04/2024;-12.9524;33.7027;1093;7147
7148;2024;S24_1UGV1;KasunguUGV;2;57;Lukanga;No;5200;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7148
7149;2024;S24_1UGV1;KasunguUGV;2;58;SCSTATUS;No;2482.76;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7149
7150;2024;S24_1UGV1;KasunguUGV;2;59;T267;No;4855.17;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7150
7151;2024;S24_1UGV1;KasunguUGV;2;60;TGx200026FZ;No;4091.95;08/02/2024;11/21/2024;-12.9524;33.7027;1093;7151
7152;2024;S24_1UGV1;KasunguUGV;3;61;Mhembwe;No;4450.57;08/02/2024;11/21/2024;-12.9524;33.7027;1093;7152
7153;2024;S24_1UGV1;KasunguUGV;3;62;T267;No;4091.95;08/02/2024;12/09/2024;-12.9524;33.7027;1093;7153
7155;2024;S24_1UGV1;KasunguUGV;3;64;TGx202937F;No;5800;08/02/2024;12/04/2024;-12.9524;33.7027;1093;7155
7156;2024;S24_1UGV1;KasunguUGV;3;65;TGx200235FM;No;4450.57;08/02/2024;11/30/2024;-12.9524;33.7027;1093;7156
7158;2024;S24_1UGV1;KasunguUGV;3;67;TGx20023DM;No;2832.18;08/02/2024;12/06/2024;-12.9524;33.7027;1093;7158
