year;env;location;rep;plot;gen;check;yield;plant;harvest;lat;lon;elev;row_id
2017;S17_2_MW_DAR2;ChitedzeDAR;3;96;TGx199122F;No;2545.31;12/18/2017;05/09/2018;-13.983333;33.633333;1097;204
2017;S17_2_MW_DAR2;ChitedzeDAR;3;97;Quarshie;No;761.73;12/18/2017;05/09/2018;-13.983333;33.633333;1097;205
2017;S17_2_MW_DAR2;ChitedzeDAR;3;98;MAKSOY2N;No;1873.03;12/18/2017;05/09/2018;-13.983333;33.633333;1097;206
2017;S17_2_MW_DAR2;ChitedzeDAR;3;99;Jenguma;No;957.89;12/18/2017;05/09/2018;-13.983333;33.633333;1097;207
2017;S17_2_MW_DAR2;ChitedzeDAR;3;100;Afayak;No;653.19;12/18/2017;05/09/2018;-13.983333;33.633333;1097;208
2017;S17_2_MW_DAR2;ChitedzeDAR;3;101;TGx20018DM;No;2424.55;12/18/2017;05/09/2018;-13.983333;33.633333;1097;209
2017;S17_2_MW_DAR2;ChitedzeDAR;3;102;TGx20013FM;No;2160.92;12/18/2017;05/09/2018;-13.983333;33.633333;1097;210
2017;S17_2_MW_DAR2;ChitedzeDAR;3;103;S107967;No;2922.26;12/18/2017;05/09/2018;-13.983333;33.633333;1097;211
2017;S17_2_MW_DAR2;ChitedzeDAR;3;104;TGx201419FM;No;2097.05;12/18/2017;05/09/2018;-13.983333;33.633333;1097;212
2017;S17_2_MW_DAR2;ChitedzeDAR;3;105;MAKSOY1N;No;1486.31;12/18/2017;05/09/2018;-13.983333;33.633333;1097;213
2017;S17_2_MW_DAR2;ChitedzeDAR;3;106;SuongPungun;No;1163.79;12/18/2017;05/09/2018;-13.983333;33.633333;1097;214
2017;S17_2_MW_DAR2;ChitedzeDAR;3;107;TGx20011DM;No;1962.28;12/18/2017;05/09/2018;-13.983333;33.633333;1097;215
2017;S17_2_MW_DAR2;ChitedzeDAR;3;108;TGx198762F;No;2481.98;12/18/2017;05/09/2018;-13.983333;33.633333;1097;216
2017;S17_2_MW_LLM7;MtunthamaLLM;1;1;S11395120;No;1882.11;1/15/2018;05/11/2018;-12.95;33.683333;1078;433
2017;S17_2_MW_LLM7;MtunthamaLLM;1;2;S1075693;No;2182.6;1/15/2018;05/11/2018;-12.95;33.683333;1078;434
2017;S17_2_MW_LLM7;MtunthamaLLM;1;3;TGx200110DM;No;2089.73;1/15/2018;05/11/2018;-12.95;33.683333;1078;435
2017;S17_2_MW_LLM7;MtunthamaLLM;1;4;TGx20013FM;No;1014.1;1/15/2018;05/11/2018;-12.95;33.683333;1078;436
2017;S17_2_MW_LLM7;MtunthamaLLM;1;5;NASOKO;Yes;1687.62;1/15/2018;05/11/2018;-12.95;33.683333;1078;437
2017;S17_2_MW_LLM7;MtunthamaLLM;1;6;SuongPungun;No;479.9;1/15/2018;05/11/2018;-12.95;33.683333;1078;438
2017;S17_2_MW_LLM7;MtunthamaLLM;1;7;TGx200124DM;No;2010.64;1/15/2018;05/11/2018;-12.95;33.683333;1078;439
2017;S17_2_MW_LLM7;MtunthamaLLM;1;8;MAKSOY5N;No;2064.95;1/15/2018;05/11/2018;-12.95;33.683333;1078;440
2017;S17_2_MW_LLM7;MtunthamaLLM;1;9;Quarshie;No;1573.63;1/15/2018;05/11/2018;-12.95;33.683333;1078;441
2017;S17_2_MW_LLM7;MtunthamaLLM;1;10;Afayak;No;1026;1/15/2018;05/11/2018;-12.95;33.683333;1078;442
2017;S17_2_MW_LLM7;MtunthamaLLM;1;11;SalintuyaI;No;1164.9;1/15/2018;05/11/2018;-12.95;33.683333;1078;443
2017;S17_2_MW_LLM7;MtunthamaLLM;1;12;Makwacha;Yes;1932.52;1/15/2018;05/11/2018;-12.95;33.683333;1078;444
2017;S17_2_MW_LLM7;MtunthamaLLM;1;13;TGx198818F;No;2373.12;1/15/2018;05/11/2018;-12.95;33.683333;1078;445
2017;S17_2_MW_LLM7;MtunthamaLLM;1;14;TGx200113DM;No;1863.97;1/15/2018;05/11/2018;-12.95;33.683333;1078;446
2017;S17_2_MW_LLM7;MtunthamaLLM;1;15;SCSERENADE;No;1701.83;1/15/2018;05/11/2018;-12.95;33.683333;1078;447
2017;S17_2_MW_LLM7;MtunthamaLLM;1;16;TGx20018DM;No;2197.75;1/15/2018;05/11/2018;-12.95;33.683333;1078;448
2017;S17_2_MW_LLM7;MtunthamaLLM;1;17;TGx20011DM;No;2115.08;1/15/2018;05/11/2018;-12.95;33.683333;1078;449
2017;S17_2_MW_LLM7;MtunthamaLLM;1;18;S107967;No;2061.76;1/15/2018;05/11/2018;-12.95;33.683333;1078;450
2017;S17_2_MW_LLM7;MtunthamaLLM;1;19;TGx200214DM;No;1814.62;1/15/2018;05/11/2018;-12.95;33.683333;1078;451
2017;S17_2_MW_LLM7;MtunthamaLLM;1;20;MAKSOY4N;No;624.49;1/15/2018;05/11/2018;-12.95;33.683333;1078;452
2017;S17_2_MW_LLM7;MtunthamaLLM;1;21;MAKSOY2N;No;1968.99;1/15/2018;05/11/2018;-12.95;33.683333;1078;453
2017;S17_2_MW_LLM7;MtunthamaLLM;1;22;TGx198960F;No;;1/15/2018;05/11/2018;-12.95;33.683333;1078;454
2017;S17_2_MW_LLM7;MtunthamaLLM;1;23;TIKOLORE;Yes;2254.11;1/15/2018;05/11/2018;-12.95;33.683333;1078;455
2017;S17_2_MW_LLM7;MtunthamaLLM;1;24;TGx198762F;No;;1/15/2018;05/11/2018;-12.95;33.683333;1078;456
2017;S17_2_MW_LLM7;MtunthamaLLM;1;25;TGx199122F;No;2151.68;1/15/2018;05/11/2018;-12.95;33.683333;1078;457
2017;S17_2_MW_LLM7;MtunthamaLLM;1;26;TGx200223DM;No;1447.3;1/15/2018;05/11/2018;-12.95;33.683333;1078;458
2017;S17_2_MW_LLM7;MtunthamaLLM;1;27;S1141538;No;1493.92;1/15/2018;05/11/2018;-12.95;33.683333;1078;459
2017;S17_2_MW_LLM7;MtunthamaLLM;1;28;TGx20145GM;No;1127.36;1/15/2018;05/11/2018;-12.95;33.683333;1078;460
2017;S17_2_MW_LLM7;MtunthamaLLM;1;29;Jenguma;No;82.39;1/15/2018;05/11/2018;-12.95;33.683333;1078;461
2017;S17_2_MW_LLM7;MtunthamaLLM;1;31;MAKSOY3N;No;1707.4;1/15/2018;05/11/2018;-12.95;33.683333;1078;463
2017;S17_2_MW_LLM7;MtunthamaLLM;1;32;Lukanga;No;1573.45;1/15/2018;05/11/2018;-12.95;33.683333;1078;464
2017;S17_2_MW_LLM7;MtunthamaLLM;1;33;MAKSOY1N;No;1415.17;1/15/2018;05/11/2018;-12.95;33.683333;1078;465
2017;S17_2_MW_LLM7;MtunthamaLLM;1;34;Songda;No;1273.66;1/15/2018;05/11/2018;-12.95;33.683333;1078;466
2017;S17_2_MW_LLM7;MtunthamaLLM;1;35;Kaleya;No;1919.81;1/15/2018;05/11/2018;-12.95;33.683333;1078;467
2017;S17_2_MW_LLM7;MtunthamaLLM;1;36;TGx201419FM;No;2371.03;1/15/2018;05/11/2018;-12.95;33.683333;1078;468
2017;S17_2_MW_LLM7;MtunthamaLLM;2;37;TGx201419FM;No;2313.81;1/15/2018;05/11/2018;-12.95;33.683333;1078;469
2017;S17_2_MW_LLM7;MtunthamaLLM;2;38;MAKSOY3N;No;768.3;1/15/2018;05/11/2018;-12.95;33.683333;1078;470
2017;S17_2_MW_LLM7;MtunthamaLLM;2;39;TGx198818F;No;2117.35;1/15/2018;05/11/2018;-12.95;33.683333;1078;471
2017;S17_2_MW_LLM7;MtunthamaLLM;2;40;MAKSOY4N;No;1716.83;1/15/2018;05/11/2018;-12.95;33.683333;1078;472
2017;S17_2_MW_LLM7;MtunthamaLLM;2;41;Makwacha;Yes;1686.83;1/15/2018;05/11/2018;-12.95;33.683333;1078;473
2017;S17_2_MW_LLM7;MtunthamaLLM;2;42;NASOKO;Yes;1839.33;1/15/2018;05/11/2018;-12.95;33.683333;1078;474
2017;S17_2_MW_LLM7;MtunthamaLLM;2;43;TGx200113DM;No;1921.01;1/15/2018;05/11/2018;-12.95;33.683333;1078;475
2017;S17_2_MW_LLM7;MtunthamaLLM;2;44;MAKSOY2N;No;1609.21;1/15/2018;05/11/2018;-12.95;33.683333;1078;476
2017;S17_2_MW_LLM7;MtunthamaLLM;2;45;TGx20145GM;No;1622.02;1/15/2018;05/11/2018;-12.95;33.683333;1078;477
2017;S17_2_MW_LLM7;MtunthamaLLM;2;46;Jenguma;No;;1/15/2018;05/11/2018;-12.95;33.683333;1078;478
2017;S17_2_MW_LLM7;MtunthamaLLM;2;47;MAKSOY5N;No;1623.85;1/15/2018;05/11/2018;-12.95;33.683333;1078;479
2017;S17_2_MW_LLM7;MtunthamaLLM;2;49;TGx200124DM;No;1101.11;1/15/2018;05/11/2018;-12.95;33.683333;1078;481
2017;S17_2_MW_LLM7;MtunthamaLLM;2;50;SalintuyaI;No;868.18;1/15/2018;05/11/2018;-12.95;33.683333;1078;482
2017;S17_2_MW_LLM7;MtunthamaLLM;2;51;TGx198762F;No;2153.92;1/15/2018;05/11/2018;-12.95;33.683333;1078;483
2017;S17_2_MW_LLM7;MtunthamaLLM;2;52;S107967;No;2681.94;1/15/2018;05/11/2018;-12.95;33.683333;1078;484
2017;S17_2_MW_LLM7;MtunthamaLLM;2;53;S1141538;No;2157.15;1/15/2018;05/11/2018;-12.95;33.683333;1078;485
2017;S17_2_MW_LLM7;MtunthamaLLM;2;54;Quarshie;No;1713.43;1/15/2018;05/11/2018;-12.95;33.683333;1078;486
2017;S17_2_MW_LLM7;MtunthamaLLM;2;55;S1075693;No;2489.58;1/15/2018;05/11/2018;-12.95;33.683333;1078;487
2017;S17_2_MW_LLM7;MtunthamaLLM;2;56;TIKOLORE;Yes;2202.66;1/15/2018;05/11/2018;-12.95;33.683333;1078;488
2017;S17_2_MW_LLM7;MtunthamaLLM;2;57;SCSERENADE;No;1761.02;1/15/2018;05/11/2018;-12.95;33.683333;1078;489
2017;S17_2_MW_LLM7;MtunthamaLLM;2;58;Songda;No;;1/15/2018;05/11/2018;-12.95;33.683333;1078;490
2017;S17_2_MW_LLM7;MtunthamaLLM;2;59;Afayak;No;844.43;1/15/2018;05/11/2018;-12.95;33.683333;1078;491
2017;S17_2_MW_LLM7;MtunthamaLLM;2;60;TGx20013FM;No;2197.88;1/15/2018;05/11/2018;-12.95;33.683333;1078;492
2017;S17_2_MW_LLM7;MtunthamaLLM;2;61;TGx20018DM;No;1789.15;1/15/2018;05/11/2018;-12.95;33.683333;1078;493
2017;S17_2_MW_LLM7;MtunthamaLLM;2;62;SuongPungun;No;;1/15/2018;05/11/2018;-12.95;33.683333;1078;494
2017;S17_2_MW_LLM7;MtunthamaLLM;2;63;MAKSOY1N;No;1327.62;1/15/2018;05/11/2018;-12.95;33.683333;1078;495
2017;S17_2_MW_LLM7;MtunthamaLLM;2;64;TGx200223DM;No;2317.89;1/15/2018;05/11/2018;-12.95;33.683333;1078;496
2017;S17_2_MW_LLM7;MtunthamaLLM;2;65;MRIDINA;No;2584.32;1/15/2018;05/11/2018;-12.95;33.683333;1078;497
2017;S17_2_MW_LLM7;MtunthamaLLM;2;66;TGx200110DM;No;2396.32;1/15/2018;05/11/2018;-12.95;33.683333;1078;498
2017;S17_2_MW_LLM7;MtunthamaLLM;2;67;Lukanga;No;1360.97;1/15/2018;05/11/2018;-12.95;33.683333;1078;499
2017;S17_2_MW_LLM7;MtunthamaLLM;2;68;S11395120;No;2692.99;1/15/2018;05/11/2018;-12.95;33.683333;1078;500
2017;S17_2_MW_LLM7;MtunthamaLLM;2;69;Kaleya;No;1975.97;1/15/2018;05/11/2018;-12.95;33.683333;1078;501
2017;S17_2_MW_LLM7;MtunthamaLLM;2;70;TGx20011DM;No;1398.12;1/15/2018;05/11/2018;-12.95;33.683333;1078;502
2017;S17_2_MW_LLM7;MtunthamaLLM;2;71;TGx199122F;No;2523.21;1/15/2018;05/11/2018;-12.95;33.683333;1078;503
2017;S17_2_MW_LLM7;MtunthamaLLM;2;72;TGx200214DM;No;735.28;1/15/2018;05/11/2018;-12.95;33.683333;1078;504
2017;S17_2_MW_LLM7;MtunthamaLLM;3;73;TGx200124DM;No;1477.77;1/15/2018;05/11/2018;-12.95;33.683333;1078;505
2017;S17_2_MW_LLM7;MtunthamaLLM;3;74;MAKSOY3N;No;1712.29;1/15/2018;05/11/2018;-12.95;33.683333;1078;506
2017;S17_2_MW_LLM7;MtunthamaLLM;3;75;S11395120;No;1364.9;1/15/2018;05/11/2018;-12.95;33.683333;1078;507
2017;S17_2_MW_LLM7;MtunthamaLLM;3;76;TGx198818F;No;1450.24;1/15/2018;05/11/2018;-12.95;33.683333;1078;508
2017;S17_2_MW_LLM7;MtunthamaLLM;3;77;SuongPungun;No;;1/15/2018;05/11/2018;-12.95;33.683333;1078;509
2017;S17_2_MW_LLM7;MtunthamaLLM;3;78;TIKOLORE;Yes;2362.76;1/15/2018;05/11/2018;-12.95;33.683333;1078;510
2017;S17_2_MW_LLM7;MtunthamaLLM;3;79;Lukanga;No;2217.1;1/15/2018;05/11/2018;-12.95;33.683333;1078;511
2017;S17_2_MW_LLM7;MtunthamaLLM;3;80;Afayak;No;683.05;1/15/2018;05/11/2018;-12.95;33.683333;1078;512
2017;S17_2_MW_LLM7;MtunthamaLLM;3;81;MAKSOY2N;No;1582.48;1/15/2018;05/11/2018;-12.95;33.683333;1078;513
2017;S17_2_MW_LLM7;MtunthamaLLM;3;82;TGx20145GM;No;1737.13;1/15/2018;05/11/2018;-12.95;33.683333;1078;514
2017;S17_2_MW_LLM7;MtunthamaLLM;3;83;Kaleya;No;1732.41;1/15/2018;05/11/2018;-12.95;33.683333;1078;515
2017;S17_2_MW_LLM7;MtunthamaLLM;3;84;Makwacha;Yes;1905.91;1/15/2018;05/11/2018;-12.95;33.683333;1078;516
2017;S17_2_MW_LLM7;MtunthamaLLM;3;85;TGx200223DM;No;1490.21;1/15/2018;05/11/2018;-12.95;33.683333;1078;517
2017;S17_2_MW_LLM7;MtunthamaLLM;3;86;SalintuyaI;No;1171.79;1/15/2018;05/11/2018;-12.95;33.683333;1078;518
2017;S17_2_MW_LLM7;MtunthamaLLM;3;87;NASOKO;Yes;1485.89;1/15/2018;05/11/2018;-12.95;33.683333;1078;519
2017;S17_2_MW_LLM7;MtunthamaLLM;3;88;TGx200110DM;No;2516.45;1/15/2018;05/11/2018;-12.95;33.683333;1078;520
2017;S17_2_MW_LLM7;MtunthamaLLM;3;89;SCSERENADE;No;1113.53;1/15/2018;05/11/2018;-12.95;33.683333;1078;521
2017;S17_2_MW_LLM7;MtunthamaLLM;3;90;S1141538;No;1778.39;1/15/2018;05/11/2018;-12.95;33.683333;1078;522
2017;S17_2_MW_LLM7;MtunthamaLLM;3;91;S1075693;No;1397.21;1/15/2018;05/11/2018;-12.95;33.683333;1078;523
2017;S17_2_MW_LLM7;MtunthamaLLM;3;92;TGx198762F;No;1580.61;1/15/2018;05/11/2018;-12.95;33.683333;1078;524
2017;S17_2_MW_LLM7;MtunthamaLLM;3;93;TGx20018DM;No;1188.74;1/15/2018;05/11/2018;-12.95;33.683333;1078;525
2017;S17_2_MW_LLM7;MtunthamaLLM;3;94;Jenguma;No;163.57;1/15/2018;05/11/2018;-12.95;33.683333;1078;526
2017;S17_2_MW_LLM7;MtunthamaLLM;3;95;TGx200113DM;No;1323.55;1/15/2018;05/11/2018;-12.95;33.683333;1078;527
2017;S17_2_MW_LLM7;MtunthamaLLM;3;96;MAKSOY5N;No;1675.88;1/15/2018;05/11/2018;-12.95;33.683333;1078;528
2017;S17_2_MW_LLM7;MtunthamaLLM;3;98;MAKSOY1N;No;;1/15/2018;05/11/2018;-12.95;33.683333;1078;530
2017;S17_2_MW_LLM7;MtunthamaLLM;3;99;MAKSOY4N;No;1270.37;1/15/2018;05/11/2018;-12.95;33.683333;1078;531
2017;S17_2_MW_LLM7;MtunthamaLLM;3;101;S107967;No;;1/15/2018;05/11/2018;-12.95;33.683333;1078;533
2017;S17_2_MW_LLM7;MtunthamaLLM;3;102;Songda;No;1068.16;1/15/2018;05/11/2018;-12.95;33.683333;1078;534
2017;S17_2_MW_LLM7;MtunthamaLLM;3;104;Quarshie;No;1807.27;1/15/2018;05/11/2018;-12.95;33.683333;1078;536
2017;S17_2_MW_LLM7;MtunthamaLLM;3;105;TGx200214DM;No;1788.83;1/15/2018;05/11/2018;-12.95;33.683333;1078;537
2017;S17_2_MW_LLM7;MtunthamaLLM;3;106;TGx20011DM;No;852.95;1/15/2018;05/11/2018;-12.95;33.683333;1078;538
2017;S17_2_MW_LLM7;MtunthamaLLM;3;107;TGx20013FM;No;840.71;1/15/2018;05/11/2018;-12.95;33.683333;1078;539
2017;S17_2_MW_PYX3;ChilangaPYX;1;1;Quarshie;No;1131.54;12/21/2017;5/25/2018;-12.933333;33.466667;972;541
2017;S17_2_MW_PYX3;ChilangaPYX;1;2;TGx20145GM;No;1650.99;12/21/2017;5/25/2018;-12.933333;33.466667;972;542
2017;S17_2_MW_PYX3;ChilangaPYX;1;3;TGx198818F;No;2155.85;12/21/2017;5/25/2018;-12.933333;33.466667;972;543
2017;S17_2_MW_PYX3;ChilangaPYX;1;4;NASOKO;Yes;1904.6;12/21/2017;5/25/2018;-12.933333;33.466667;972;544
2017;S17_2_MW_PYX3;ChilangaPYX;1;5;TGx200113DM;No;2677.66;12/21/2017;5/25/2018;-12.933333;33.466667;972;545
2017;S17_2_MW_PYX3;ChilangaPYX;1;6;MAKSOY3N;No;1948.99;12/21/2017;5/25/2018;-12.933333;33.466667;972;546
2017;S17_2_MW_PYX3;ChilangaPYX;1;7;S11395120;No;1801.25;12/21/2017;5/25/2018;-12.933333;33.466667;972;547
2017;S17_2_MW_PYX3;ChilangaPYX;1;8;S1141538;No;1603.64;12/21/2017;5/25/2018;-12.933333;33.466667;972;548
2017;S17_2_MW_PYX3;ChilangaPYX;1;9;TGx20018DM;No;2097.09;12/21/2017;5/25/2018;-12.933333;33.466667;972;549
2017;S17_2_MW_PYX3;ChilangaPYX;1;10;TGx199122F;No;3305.18;12/21/2017;5/25/2018;-12.933333;33.466667;972;550
2017;S17_2_MW_PYX3;ChilangaPYX;1;11;MAKSOY1N;No;1230.83;12/21/2017;5/25/2018;-12.933333;33.466667;972;551
2017;S17_2_MW_PYX3;ChilangaPYX;1;12;S1075693;No;2203.79;12/21/2017;5/25/2018;-12.933333;33.466667;972;552
2017;S17_2_MW_PYX3;ChilangaPYX;1;13;MAKSOY4N;No;1840.51;12/21/2017;5/25/2018;-12.933333;33.466667;972;553
2017;S17_2_MW_PYX3;ChilangaPYX;1;14;TGx198762F;No;2707.13;12/21/2017;5/25/2018;-12.933333;33.466667;972;554
2017;S17_2_MW_PYX3;ChilangaPYX;1;15;SuongPungun;No;1485.93;12/21/2017;5/25/2018;-12.933333;33.466667;972;555
2017;S17_2_MW_PYX3;ChilangaPYX;1;16;TGx200223DM;No;1504.85;12/21/2017;5/25/2018;-12.933333;33.466667;972;556
2017;S17_2_MW_PYX3;ChilangaPYX;1;17;Lukanga;No;1979.26;12/21/2017;5/25/2018;-12.933333;33.466667;972;557
2017;S17_2_MW_PYX3;ChilangaPYX;1;18;Afayak;No;1118.97;12/21/2017;5/25/2018;-12.933333;33.466667;972;558
2017;S17_2_MW_PYX3;ChilangaPYX;1;19;TGx20011DM;No;1434.48;12/21/2017;5/25/2018;-12.933333;33.466667;972;559
2017;S17_2_MW_PYX3;ChilangaPYX;1;20;TGx200214DM;No;1968.02;12/21/2017;5/25/2018;-12.933333;33.466667;972;560
2017;S17_2_MW_PYX3;ChilangaPYX;1;21;Kaleya;No;1504.62;12/21/2017;5/25/2018;-12.933333;33.466667;972;561
2017;S17_2_MW_PYX3;ChilangaPYX;1;22;MAKSOY2N;No;1811.66;12/21/2017;5/25/2018;-12.933333;33.466667;972;562
2017;S17_2_MW_PYX3;ChilangaPYX;1;23;Jenguma;No;1283.76;12/21/2017;5/25/2018;-12.933333;33.466667;972;563
2017;S17_2_MW_PYX3;ChilangaPYX;1;24;Songda;No;1205.77;12/21/2017;5/25/2018;-12.933333;33.466667;972;564
2017;S17_2_MW_PYX3;ChilangaPYX;1;25;TGx20013FM;No;1656.67;12/21/2017;5/25/2018;-12.933333;33.466667;972;565
2017;S17_2_MW_PYX3;ChilangaPYX;1;26;SalintuyaI;No;414.31;12/21/2017;5/25/2018;-12.933333;33.466667;972;566
2017;S17_2_MW_PYX3;ChilangaPYX;1;27;TIKOLORE;Yes;3112.43;12/21/2017;5/25/2018;-12.933333;33.466667;972;567
2017;S17_2_MW_PYX3;ChilangaPYX;1;28;MRIDINA;No;2211.52;12/21/2017;5/25/2018;-12.933333;33.466667;972;568
2017;S17_2_MW_PYX3;ChilangaPYX;1;29;S107967;No;1759.67;12/21/2017;5/25/2018;-12.933333;33.466667;972;569
2017;S17_2_MW_PYX3;ChilangaPYX;1;30;MAKSOY5N;No;2810.11;12/21/2017;5/25/2018;-12.933333;33.466667;972;570
2017;S17_2_MW_PYX3;ChilangaPYX;1;31;Makwacha;Yes;1851.38;12/21/2017;5/25/2018;-12.933333;33.466667;972;571
2017;S17_2_MW_PYX3;ChilangaPYX;1;32;TGx201419FM;No;2422.07;12/21/2017;5/25/2018;-12.933333;33.466667;972;572
2017;S17_2_MW_PYX3;ChilangaPYX;1;34;TGx200124DM;No;2024.83;12/21/2017;5/25/2018;-12.933333;33.466667;972;574
2017;S17_2_MW_PYX3;ChilangaPYX;1;35;TGx198960F;No;1629.44;12/21/2017;5/25/2018;-12.933333;33.466667;972;575
2017;S17_2_MW_PYX3;ChilangaPYX;1;36;TGx200110DM;No;1929.1;12/21/2017;5/25/2018;-12.933333;33.466667;972;576
2017;S17_2_MW_PYX3;ChilangaPYX;2;37;Makwacha;Yes;1502.78;12/21/2017;5/25/2018;-12.933333;33.466667;972;577
2017;S17_2_MW_PYX3;ChilangaPYX;2;38;MAKSOY1N;No;1497.8;12/21/2017;5/25/2018;-12.933333;33.466667;972;578
2017;S17_2_MW_PYX3;ChilangaPYX;2;39;Lukanga;No;1903.45;12/21/2017;5/25/2018;-12.933333;33.466667;972;579
2017;S17_2_MW_PYX3;ChilangaPYX;2;40;TGx20145GM;No;1816.08;12/21/2017;5/25/2018;-12.933333;33.466667;972;580
2017;S17_2_MW_PYX3;ChilangaPYX;2;41;NASOKO;Yes;2200.06;12/21/2017;5/25/2018;-12.933333;33.466667;972;581
2017;S17_2_MW_PYX3;ChilangaPYX;2;43;MAKSOY4N;No;1737.5;12/21/2017;5/25/2018;-12.933333;33.466667;972;583
2017;S17_2_MW_PYX3;ChilangaPYX;2;44;TGx20018DM;No;1748.66;12/21/2017;5/25/2018;-12.933333;33.466667;972;584
2017;S17_2_MW_PYX3;ChilangaPYX;2;45;TGx20013FM;No;2143.16;12/21/2017;5/25/2018;-12.933333;33.466667;972;585
2017;S17_2_MW_PYX3;ChilangaPYX;2;46;TGx198762F;No;2869.12;12/21/2017;5/25/2018;-12.933333;33.466667;972;586
2017;S17_2_MW_PYX3;ChilangaPYX;2;47;MAKSOY3N;No;1506.27;12/21/2017;5/25/2018;-12.933333;33.466667;972;587
2017;S17_2_MW_PYX3;ChilangaPYX;2;48;TGx198818F;No;1945.75;12/21/2017;5/25/2018;-12.933333;33.466667;972;588
2017;S17_2_MW_PYX3;ChilangaPYX;2;49;TGx200124DM;No;1718.63;12/21/2017;5/25/2018;-12.933333;33.466667;972;589
2017;S17_2_MW_PYX3;ChilangaPYX;2;50;MRIDINA;No;1865.32;12/21/2017;5/25/2018;-12.933333;33.466667;972;590
2017;S17_2_MW_PYX3;ChilangaPYX;2;51;MAKSOY2N;No;1842.4;12/21/2017;5/25/2018;-12.933333;33.466667;972;591
2017;S17_2_MW_PYX3;ChilangaPYX;2;52;Afayak;No;1669.28;12/21/2017;5/25/2018;-12.933333;33.466667;972;592
2017;S17_2_MW_PYX3;ChilangaPYX;2;53;TGx199122F;No;2327.17;12/21/2017;5/25/2018;-12.933333;33.466667;972;593
2017;S17_2_MW_PYX3;ChilangaPYX;2;56;S1075693;No;2083.66;12/21/2017;5/25/2018;-12.933333;33.466667;972;596
2017;S17_2_MW_PYX3;ChilangaPYX;2;57;S107967;No;2385.18;12/21/2017;5/25/2018;-12.933333;33.466667;972;597
2017;S17_2_MW_PYX3;ChilangaPYX;2;58;TGx201419FM;No;2796.39;12/21/2017;5/25/2018;-12.933333;33.466667;972;598
2017;S17_2_MW_PYX3;ChilangaPYX;2;59;Quarshie;No;1100.94;12/21/2017;5/25/2018;-12.933333;33.466667;972;599
2017;S17_2_MW_PYX3;ChilangaPYX;2;60;SalintuyaI;No;584.98;12/21/2017;5/25/2018;-12.933333;33.466667;972;600
2017;S17_2_MW_PYX3;ChilangaPYX;2;61;S11395120;No;1307.24;12/21/2017;5/25/2018;-12.933333;33.466667;972;601
2017;S17_2_MW_PYX3;ChilangaPYX;2;62;Songda;No;706;12/21/2017;5/25/2018;-12.933333;33.466667;972;602
2017;S17_2_MW_PYX3;ChilangaPYX;2;63;TGx200113DM;No;2334.37;12/21/2017;5/25/2018;-12.933333;33.466667;972;603
2017;S17_2_MW_PYX3;ChilangaPYX;2;64;Jenguma;No;1192.59;12/21/2017;5/25/2018;-12.933333;33.466667;972;604
2017;S17_2_MW_PYX3;ChilangaPYX;2;65;TGx20011DM;No;1835.8;12/21/2017;5/25/2018;-12.933333;33.466667;972;605
2017;S17_2_MW_PYX3;ChilangaPYX;2;66;SuongPungun;No;1150.19;12/21/2017;5/25/2018;-12.933333;33.466667;972;606
2017;S17_2_MW_PYX3;ChilangaPYX;2;67;TGx200223DM;No;1971.35;12/21/2017;5/25/2018;-12.933333;33.466667;972;607
2017;S17_2_MW_PYX3;ChilangaPYX;2;68;TGx200214DM;No;1655.37;12/21/2017;5/25/2018;-12.933333;33.466667;972;608
2017;S17_2_MW_PYX3;ChilangaPYX;2;69;TGx200110DM;No;1627.41;12/21/2017;5/25/2018;-12.933333;33.466667;972;609
2017;S17_2_MW_PYX3;ChilangaPYX;2;70;TGx198960F;No;1923.51;12/21/2017;5/25/2018;-12.933333;33.466667;972;610
2017;S17_2_MW_PYX3;ChilangaPYX;2;71;S1141538;No;1419.94;12/21/2017;5/25/2018;-12.933333;33.466667;972;611
2017;S17_2_MW_PYX3;ChilangaPYX;2;72;SCSERENADE;No;1285.42;12/21/2017;5/25/2018;-12.933333;33.466667;972;612
2017;S17_2_MW_PYX3;ChilangaPYX;3;73;TGx200223DM;No;1134.51;12/21/2017;5/25/2018;-12.933333;33.466667;972;613
2017;S17_2_MW_PYX3;ChilangaPYX;3;74;Afayak;No;1063.64;12/21/2017;5/25/2018;-12.933333;33.466667;972;614
2017;S17_2_MW_PYX3;ChilangaPYX;3;75;SalintuyaI;No;498.24;12/21/2017;5/25/2018;-12.933333;33.466667;972;615
2017;S17_2_MW_PYX3;ChilangaPYX;3;76;SCSERENADE;No;1289.73;12/21/2017;5/25/2018;-12.933333;33.466667;972;616
2017;S17_2_MW_PYX3;ChilangaPYX;3;77;Makwacha;Yes;2228.3;12/21/2017;5/25/2018;-12.933333;33.466667;972;617
2017;S17_2_MW_PYX3;ChilangaPYX;3;78;S11395120;No;1562.48;12/21/2017;5/25/2018;-12.933333;33.466667;972;618
2017;S17_2_MW_PYX3;ChilangaPYX;3;79;TGx200124DM;No;1776.37;12/21/2017;5/25/2018;-12.933333;33.466667;972;619
2017;S17_2_MW_PYX3;ChilangaPYX;3;80;Kaleya;No;1657.01;12/21/2017;5/25/2018;-12.933333;33.466667;972;620
2017;S17_2_MW_PYX3;ChilangaPYX;3;81;MAKSOY1N;No;1667.27;12/21/2017;5/25/2018;-12.933333;33.466667;972;621
